applicant_id,name,consistency,social_trust,location_stability,months_at_address,monthly_sequence,social_references,label,avg_recharge,recharge_stability,electricity_regularity,avg_grocery,grocery_stability,avg_recharge_freq,recharge_trend,avg_trust_score,max_trust_score,num_references,weighted_trust,has_guarantor
2879,Damini Chauhan,0.98,0.1,60,47,"[{""recharge_amount"": 504, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9407}, {""recharge_amount"": 494, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9222}, {""recharge_amount"": 493, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9205}, {""recharge_amount"": 496, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 9247}, {""recharge_amount"": 508, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9467}, {""recharge_amount"": 499, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9308}, {""recharge_amount"": 495, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 9226}, {""recharge_amount"": 500, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9327}, {""recharge_amount"": 501, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9337}, {""recharge_amount"": 495, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9232}, {""recharge_amount"": 510, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9508}, {""recharge_amount"": 504, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 9395}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.15}, {""relationship_type"": ""guarantor"", ""trust_score"": -0.04}]",1,0.37173309939693405,0.9892136969585078,1.0,0.7599132242739326,0.989489793379335,2.5,0.47222222191716917,0.05499999999999999,0.15,2,0.039999999999999994,1
2880,Neysa Chowdhury,0.85,0.21,79,106,"[{""recharge_amount"": 145, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7976}, {""recharge_amount"": 151, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 8320}, {""recharge_amount"": 160, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 8796}, {""recharge_amount"": 127, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7002}, {""recharge_amount"": 149, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8175}, {""recharge_amount"": 145, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7984}, {""recharge_amount"": 148, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8124}, {""recharge_amount"": 152, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8371}, {""recharge_amount"": 139, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7631}, {""recharge_amount"": 158, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8721}, {""recharge_amount"": 159, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 8749}, {""recharge_amount"": 127, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 6987}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.4}, {""relationship_type"": ""employer"", ""trust_score"": 0.28}]",1,0.06227186445121459,0.9276644074802902,0.8333333333333334,0.6477534497217584,0.9275528758073824,3.0833333333333335,0.4657622736009288,0.34,0.4,2,0.31200000000000006,1
2881,Ritvik Gour,0.61,0.07,46,2,"[{""recharge_amount"": 117, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 6198}, {""recharge_amount"": 223, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 11790}, {""recharge_amount"": 177, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 9370}, {""recharge_amount"": 178, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 9403}, {""recharge_amount"": 224, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 11859}, {""recharge_amount"": 230, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 12173}, {""recharge_amount"": 182, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9628}, {""recharge_amount"": 161, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 8483}, {""recharge_amount"": 229, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 12089}, {""recharge_amount"": 214, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 11316}, {""recharge_amount"": 190, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 10056}, {""recharge_amount"": 171, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9049}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.01}, {""relationship_type"": ""employer"", ""trust_score"": 0.18}, {""relationship_type"": ""neighbor"", ""trust_score"": -0.02}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.27}]",0,0.10140166438773399,0.8291128143458512,0.5833333333333334,0.8309812954474705,0.8291290897625948,2.1666666666666665,0.48083548633882295,0.11000000000000001,0.27,4,0.10300000000000001,1
2882,Kartik Johal,0.96,0.5,83,33,"[{""recharge_amount"": 299, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 4943}, {""recharge_amount"": 294, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4860}, {""recharge_amount"": 299, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4945}, {""recharge_amount"": 301, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4977}, {""recharge_amount"": 291, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4806}, {""recharge_amount"": 290, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4792}, {""recharge_amount"": 288, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4760}, {""recharge_amount"": 300, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4969}, {""recharge_amount"": 297, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4917}, {""recharge_amount"": 291, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4811}, {""recharge_amount"": 294, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4863}, {""recharge_amount"": 298, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4934}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.45}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.4}]",1,0.19236384856852343,0.9857041345473918,1.0,0.3625343859403275,0.9851736883518799,2.0,0.46640826843255284,0.42500000000000004,0.45,2,0.28,0
2883,Dhruv Khare,0.8,0.76,69,116,"[{""recharge_amount"": 167, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3357}, {""recharge_amount"": 130, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 2613}, {""recharge_amount"": 144, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2912}, {""recharge_amount"": 123, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2471}, {""recharge_amount"": 149, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2995}, {""recharge_amount"": 130, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2618}, {""recharge_amount"": 154, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 3114}, {""recharge_amount"": 151, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3049}, {""recharge_amount"": 153, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3085}, {""recharge_amount"": 156, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3151}, {""recharge_amount"": 161, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3250}, {""recharge_amount"": 156, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3145}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.7}, {""relationship_type"": ""employer"", ""trust_score"": 0.67}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.57}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.71}]",1,0.0632939114644819,0.9122874546284505,0.9166666666666666,0.19243471322800068,0.9114863309752732,2.3333333333333335,0.47523686446474794,0.6625,0.71,4,0.47025,1
2884,Kaira Dhar,0.69,0.27,12,99,"[{""recharge_amount"": 1014, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2902}, {""recharge_amount"": 803, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 2296}, {""recharge_amount"": 674, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1928}, {""recharge_amount"": 710, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2031}, {""recharge_amount"": 851, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 2434}, {""recharge_amount"": 964, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 2756}, {""recharge_amount"": 768, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2196}, {""recharge_amount"": 971, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2777}, {""recharge_amount"": 772, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2207}, {""recharge_amount"": 667, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1908}, {""recharge_amount"": 874, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2500}, {""recharge_amount"": 685, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1959}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.32}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.13}]",0,0.6457877056687507,0.8558261396888065,0.6666666666666666,0.13379404944419201,0.8557710379992616,2.4166666666666665,0.41128337613396854,0.225,0.32,2,0.193,1
2885,Rhea Sastry,0.6,0.97,38,42,"[{""recharge_amount"": 217, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 3677}, {""recharge_amount"": 143, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2423}, {""recharge_amount"": 224, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 3781}, {""recharge_amount"": 276, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 4670}, {""recharge_amount"": 249, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4208}, {""recharge_amount"": 232, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3923}, {""recharge_amount"": 265, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4486}, {""recharge_amount"": 175, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 2964}, {""recharge_amount"": 171, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2887}, {""recharge_amount"": 226, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 3826}, {""recharge_amount"": 224, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3793}, {""recharge_amount"": 158, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 2666}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.82}, {""relationship_type"": ""employer"", ""trust_score"": 0.81}]",1,0.12067455092363157,0.8091669945037981,0.6666666666666666,0.24867488200311544,0.809005399367617,3.1666666666666665,0.47351421158041723,0.815,0.82,2,0.529,0
2886,Shaan Dhaliwal,0.96,0.88,62,58,"[{""recharge_amount"": 282, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 7276}, {""recharge_amount"": 284, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7336}, {""recharge_amount"": 292, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 7529}, {""recharge_amount"": 297, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 7668}, {""recharge_amount"": 291, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7509}, {""recharge_amount"": 295, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 7623}, {""recharge_amount"": 294, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7576}, {""recharge_amount"": 277, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7157}, {""recharge_amount"": 294, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7583}, {""recharge_amount"": 280, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 7212}, {""recharge_amount"": 275, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7094}, {""recharge_amount"": 279, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7194}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.82}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.81}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.74}]",1,0.18491750604329027,0.9734970435342162,0.75,0.5875248808545591,0.9734051179963622,2.9166666666666665,0.4631782942744327,0.79,0.82,3,0.6003333333333333,1
2887,Yasmin Dhingra,0.55,0.01,53,60,"[{""recharge_amount"": 916, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 3583}, {""recharge_amount"": 1077, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 4211}, {""recharge_amount"": 1107, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 4328}, {""recharge_amount"": 628, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 2456}, {""recharge_amount"": 1197, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 4681}, {""recharge_amount"": 1187, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 4645}, {""recharge_amount"": 1081, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4228}, {""recharge_amount"": 707, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 2767}, {""recharge_amount"": 697, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 2725}, {""recharge_amount"": 874, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 3419}, {""recharge_amount"": 1214, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 4747}, {""recharge_amount"": 1116, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4367}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.13}, {""relationship_type"": ""guarantor"", ""trust_score"": -0.11}]",0,0.795298583038138,0.7939664556784886,0.3333333333333333,0.269943864176419,0.7939894513307552,2.75,0.49074074042372484,0.010000000000000002,0.13,2,0.010000000000000002,1
2888,Myra Chaudhuri,0.67,0.65,88,27,"[{""recharge_amount"": 743, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 9105}, {""recharge_amount"": 614, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 7534}, {""recharge_amount"": 656, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8040}, {""recharge_amount"": 417, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 5112}, {""recharge_amount"": 458, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5615}, {""recharge_amount"": 709, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 8690}, {""recharge_amount"": 508, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 6233}, {""recharge_amount"": 483, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5923}, {""recharge_amount"": 470, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 5763}, {""recharge_amount"": 501, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 6146}, {""recharge_amount"": 704, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 8636}, {""recharge_amount"": 502, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 6159}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.48}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.77}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.49}]",1,0.4276536716942733,0.8064836269228864,0.5833333333333334,0.5442786959308527,0.80665725371923,2.75,0.40245478010177343,0.58,0.77,3,0.58,1
2889,Vardaniya Ramesh,0.47,0.42,43,81,"[{""recharge_amount"": 316, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 780}, {""recharge_amount"": 721, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1780}, {""recharge_amount"": 255, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 630}, {""recharge_amount"": 628, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1550}, {""recharge_amount"": 794, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1961}, {""recharge_amount"": 648, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 1600}, {""recharge_amount"": 801, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 1978}, {""recharge_amount"": 259, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 640}, {""recharge_amount"": 439, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1084}, {""recharge_amount"": 691, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1705}, {""recharge_amount"": 547, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1350}, {""recharge_amount"": 629, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1553}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.27}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.58}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.49}]",1,0.424952547444924,0.6619735660466052,0.3333333333333333,0.049679809745143785,0.6620310610803503,2.25,0.5921619289886981,0.4466666666666666,0.58,3,0.305,1
2890,Mannat Mannan,0.74,0.27,71,41,"[{""recharge_amount"": 300, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3282}, {""recharge_amount"": 369, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 4048}, {""recharge_amount"": 308, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 3372}, {""recharge_amount"": 385, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4217}, {""recharge_amount"": 332, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3641}, {""recharge_amount"": 350, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3834}, {""recharge_amount"": 276, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3029}, {""recharge_amount"": 258, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2827}, {""recharge_amount"": 349, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 3826}, {""recharge_amount"": 286, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3138}, {""recharge_amount"": 305, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3338}, {""recharge_amount"": 320, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3503}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.32}, {""relationship_type"": ""employer"", ""trust_score"": 0.2}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.19}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.08}]",0,0.2139728425633177,0.8850648001220055,0.75,0.23936364515262257,0.885039567229106,2.5833333333333335,0.4541343666316962,0.19749999999999998,0.32,4,0.1875,1
2891,Ishita Shan,0.97,0.91,70,84,"[{""recharge_amount"": 559, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2025}, {""recharge_amount"": 541, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1959}, {""recharge_amount"": 539, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1952}, {""recharge_amount"": 535, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1939}, {""recharge_amount"": 547, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1979}, {""recharge_amount"": 559, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2023}, {""recharge_amount"": 553, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2002}, {""recharge_amount"": 543, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1967}, {""recharge_amount"": 530, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1917}, {""recharge_amount"": 533, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1928}, {""recharge_amount"": 550, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1990}, {""recharge_amount"": 535, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1936}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.84}, {""relationship_type"": ""employer"", ""trust_score"": 0.81}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.98}]",1,0.41005986239445763,0.9824804021631512,1.0,0.10190921356784445,0.9823748347248985,2.25,0.4638242891060567,0.8766666666666666,0.98,3,0.6826666666666666,1
